date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:15	37849/37849	---MCZ	200	added ('OK')	text/html	etag:W/%22a2d98a8e2d047bdd5aba3d27edcf06c9--gzip%22	https://www.rebecca-murphy.net/schrdingers-gardening-club/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/schrdingers-gardening-club/index.html	(from https://www.rebecca-murphy.net/)
10:49:15	39971/39971	---MCZ	200	added ('OK')	text/html	etag:W/%22760f5a81e9b092b275aac8784574fdf6--gzip%22	https://www.rebecca-murphy.net/patagonia-down/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/patagonia-down/index.html	(from https://www.rebecca-murphy.net/)
10:49:18	428232/428232	---M--	200	added ('OK')	image/jpeg	etag:COHA6dqj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532332606532-8VSYIFISAJ41M52RC3FA/ke17ZwdGBToddI8pDm48kGTJ8Z1cmxTlWoEgYHtRFB0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2CmM36Zl4gtM3rrckeQVk7d1wHpBH1aG7pbxzWwyEUnwm_AaHWq01a8yFgqe9oqFs/lores_thelostshoe.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532332606532-8VSYIFISAJ41M52RC3FA/ke17ZwdGBToddI8pDm48kGTJ8Z1cmxTlWoEgYHtRFB0Uqsx/lores_thelostshoe0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:18	38305/38305	---MCZ	200	added ('OK')	text/html	etag:W/%223ef1f143883683a27d37dbb8dcf17e72--gzip%22	https://www.rebecca-murphy.net/the-lost-shoe/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/the-lost-shoe/index.html	(from https://www.rebecca-murphy.net/)
10:49:19	39120/39120	---MCZ	200	added ('OK')	text/html	etag:W/%22f03fa3b76dae52b1caac4fa8a7ce3591--gzip%22	https://www.rebecca-murphy.net/wallflower/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/wallflower/index.html	(from https://www.rebecca-murphy.net/)
10:49:19	280369/280369	---M--	200	added ('OK')	image/jpeg	etag:COfuz9qj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532432026275-UKVIRODQRM1CEOSC7J4J/ke17ZwdGBToddI8pDm48kEWEftExrEqI2RLJ8_a08PNZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIGK6sJ7fnfWnpcjO8mkpvc6Yy82nHUnVxx6O7zoeDINQKMshLAGzx4R3EDFOm1kBS/spiritseeker_original.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532432026275-UKVIRODQRM1CEOSC7J4J/ke17ZwdGBToddI8pDm48kEWEftExrEqI2RLJ8_a08PNZw-z/spiritseeker_original0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:19	107165/107165	---M--	200	added ('OK')	image/jpeg	etag:CIvRrtqj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532329539794-EB78LU3H8GOEKARA1NAY/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PICHnXC1b9smDvYLPdL-DS7U1pkhCtl83kemXd5r3C5ngKMshLAGzx4R3EDFOm1kBS/lores_chasethewhitestag.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532329539794-EB78LU3H8GOEKARA1NAY/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-z/lores_chasethewhitestag0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:21	314337/314337	---M--	200	added ('OK')	image/jpeg	etag:CP74jtuj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532432179781-NUSNHANLKQQ1A8A4TY6P/ke17ZwdGBToddI8pDm48kK5cgPsUS8hRqJgjW5ai9VJ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmK-rtDVyS8lrwwDyo1SUQ5u4S4CHR7VbM8iufVDkQrfNJERJo1l3UpkiT95RocJQ2/memoriesofchildhood.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532432179781-NUSNHANLKQQ1A8A4TY6P/ke17ZwdGBToddI8pDm48kK5cgPsUS8hRqJgjW5ai9VJ7gQa/memoriesofchildhood0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:22	37966/37966	---MCZ	200	added ('OK')	text/html	etag:W/%2222a77fee1a1f6eacac45aba57a5d965a--gzip%22	https://www.rebecca-murphy.net/spirit-seeker/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/spirit-seeker/index.html	(from https://www.rebecca-murphy.net/)
10:49:22	39679/39679	---MCZ	200	added ('OK')	text/html	etag:W/%226d72dec17be805d00eb33c9f069fa0d4--gzip%22	https://www.rebecca-murphy.net/chase-the-white-stag/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/chase-the-white-stag/index.html	(from https://www.rebecca-murphy.net/)
10:49:27	37960/37960	---MCZ	200	added ('OK')	text/html	etag:W/%223acb48ea790a5ab0b411de945a65f061--gzip%22	https://www.rebecca-murphy.net/destroy-the-one-who-made-you/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/destroy-the-one-who-made-you/index.html	(from https://www.rebecca-murphy.net/)
10:49:27	273084/273084	---M--	200	added ('OK')	image/jpeg	etag:CM/JnNuj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532433489832-D80WHOJ3E2V55K866K61/ke17ZwdGBToddI8pDm48kCuD4DRTvpwqtmGOqSZXkn17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UYKPSJY4fDPMaeLINAHjxdkF9mC0j6tInmiuY-X8kDSCZ5819XDE-T-fE_EmFUjQwQ/destroytheonewhomadeyou.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532433489832-D80WHOJ3E2V55K866K61/ke17ZwdGBToddI8pDm48kCuD4DRTvpwqtmGOqSZXkn17gQa/destroytheonewhomadeyou0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:27	38777/38777	---MCZ	200	added ('OK')	text/html	etag:W/%2213ede1860f7dba89a84c80de49907e00--gzip%22	https://www.rebecca-murphy.net/memories-of-childhood/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/memories-of-childhood/index.html	(from https://www.rebecca-murphy.net/)
10:49:28	879497/879497	---M--	200	added ('OK')	image/jpeg	etag:CLzgu9uj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532469967278-2RLG4TH2ROLZOCIXEEGU/ke17ZwdGBToddI8pDm48kMV9RURBn5MBLZd9duKdZyMUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcCpDKfiq0nLwBIRoHFxAnek6vFonQ9KzZfwKDxuM9RRe1lEGSbiFyN3GlKF2R2iIA/crywolf.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532469967278-2RLG4TH2ROLZOCIXEEGU/ke17ZwdGBToddI8pDm48kMV9RURBn5MBLZd9duKdZyMUqsx/crywolf0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:28	37524/37524	---MCZ	200	added ('OK')	text/html	etag:W/%227fab4f384b5a1ddc21d2f63948059310--gzip%22	https://www.rebecca-murphy.net/cry-wolf/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/cry-wolf/index.html	(from https://www.rebecca-murphy.net/)
10:49:29	1393482/1393482	---M--	200	added ('OK')	image/jpeg	etag:CMqQnNuj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532468753196-57ZATOVNEHV1KDYJFYKM/ke17ZwdGBToddI8pDm48kHzgKdc96rNzEbQz5Cvfsmp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmyh-8_5GJNvrfz4o4yOfLS2PuvIiqoZIaz1fhnIAKFSnpzcIOzt3k2mBzltUe2srt/alwaysIwanttobewithyousmall.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532468753196-57ZATOVNEHV1KDYJFYKM/ke17ZwdGBToddI8pDm48kHzgKdc96rNzEbQz5Cvfsmp7gQa/alwaysIwanttobewithyousmall0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:29	38060/38060	---MCZ	200	added ('OK')	text/html	etag:W/%22c94c9c5245a5e8f836faf57a828adac5--gzip%22	https://www.rebecca-murphy.net/always-i-want-to-be-with-you/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/always-i-want-to-be-with-you/index.html	(from https://www.rebecca-murphy.net/)
10:49:30	520667/520667	---M--	200	added ('OK')	image/jpeg	etag:CInJnduj1uMCEAE=	https://images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532469211031-0Y4SAFCIERIBLU2H8F0O/ke17ZwdGBToddI8pDm48kPJXHKy2-mnvrsdpGQjlhod7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmihaE5rlzFBImxTetd_yW5btdZx37rH5fuWDtePBPDaHF5LxdCVHkNEqSYPsUQCdT/luchadoroflovesmall.jpg?format=original	F:/Downloads/RebeccasWebsite/RebeccasWebsite/images.squarespace-cdn.com/content/v1/5b51813175f9ee60a4c2761a/1532469211031-0Y4SAFCIERIBLU2H8F0O/ke17ZwdGBToddI8pDm48kPJXHKy2-mnvrsdpGQjlhod7gQa/luchadoroflovesmall0e7d.jpg	(from https://www.rebecca-murphy.net/)
10:49:30	2399/2399	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Mar%202020%2023:49:28%20GMT	https://static1.squarespace.com/static/ta/4fba5732e4b0935259821a4a/1833/scripts/core-0.2.0.min.js	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/static/ta/4fba5732e4b0935259821a4a/1833/scripts/core-0.2.0.min.js	(from https://www.rebecca-murphy.net/)
10:49:31	15009/15009	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Mar%202020%2023:49:29%20GMT	https://static1.squarespace.com/static/ta/4fba5732e4b0935259821a4a/1833/scripts/combo/?site.js&dynamic-data.js&lazy-loader.js	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/static/ta/4fba5732e4b0935259821a4a/1833/scripts/combo/index6823.html	(from https://www.rebecca-murphy.net/)
10:49:31	176/176	---M--	200	added ('OK')	image/png	etag:W/%22334a6b7b552819c6af258deda6d25dea%22	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from http://assets.squarespace.com/universal/styles-compressed/commerce-5613ac0e38e3dfd8012aa6a57ae14c04-min.css)
10:49:31	3010/3010	---M--	200	added ('OK')	image/png	etag:W/%22f2f7a52a4ee1766c94404b88a0bdf49e%22	http://assets.squarespace.com/universal/images-v6/damask/cart-16-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/cart-16-light.png	(from http://assets.squarespace.com/universal/styles-compressed/commerce-5613ac0e38e3dfd8012aa6a57ae14c04-min.css)
10:49:31	37293/37293	---M-Z	200	added ('OK')	text/html	etag:W/%22f81fbfee515413b4464a3428db5da394--gzip%22	https://www.rebecca-murphy.net/curveball/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/curveball/index.html	(from https://www.rebecca-murphy.net/)
10:49:32	37698/37698	---MCZ	200	added ('OK')	text/html	etag:W/%2285f2194133a5342d0b65295e9e437248--gzip%22	https://www.rebecca-murphy.net/luchador-of-love/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/luchador-of-love/index.html	(from https://www.rebecca-murphy.net/)
10:49:32	3216/3216	---M--	200	added ('OK')	image/png	etag:W/%2270b0eb0e762d8cd79bb773aeeaff9c5a%22	http://assets.squarespace.com/universal/images-v6/damask/cart-32-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/cart-32-light.png	(from http://assets.squarespace.com/universal/styles-compressed/commerce-5613ac0e38e3dfd8012aa6a57ae14c04-min.css)
10:49:32	479/479	---M--	200	added ('OK')	image/png	etag:W/%2262193108e9173398c3c7a05a250717c7%22	http://assets.squarespace.com/universal/images-v6/icons/icon-cart-18-dark.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/icons/icon-cart-18-dark.png	(from http://assets.squarespace.com/universal/styles-compressed/commerce-5613ac0e38e3dfd8012aa6a57ae14c04-min.css)
10:49:32	1262/1262	---M--	200	added ('OK')	image/png	etag:W/%2236f85af5bffdef1da54e0bcb6d116b92%22	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:32	1676/1676	---M--	200	added ('OK')	image/png	etag:W/%22360bda9ea125fd6106681573ac70f8ad%22	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:33	40138/40138	---MCZ	200	added ('OK')	text/html	etag:W/%22be470b96706de4d675cf2f4ff54c52d8--gzip%22	https://www.rebecca-murphy.net/grinning-gunakadeit/	F:/Downloads/RebeccasWebsite/RebeccasWebsite/www.rebecca-murphy.net/grinning-gunakadeit/index.html	(from https://www.rebecca-murphy.net/)
10:49:33	1219/1219	---M--	200	added ('OK')	image/png	etag:W/%22ce3bee3cfda356961d1df8f35f8879f8%22	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:33	2909/2909	---M--	200	added ('OK')	image/png	etag:W/%22abb79ea3ef3b937dc78df8221cc7e55c%22	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:34	491522/491522	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Mar%202020%2023:49:33%20GMT	http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/gallery-play-big.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/gallery-play-big.css	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:36	491522/491522	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Mar%202020%2023:49:33%20GMT	http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/gallery-play-big@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/gallery-play-big@2x.css	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:38	2968/2968	---M--	200	added ('OK')	image/png	etag:W/%22438bde0cc54e1a79932b42ff61cefe2f%22	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:38	3097/3097	---M--	200	added ('OK')	image/png	etag:W/%22eac48be53b4be1bbe355a844e07c21e7%22	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:39	3051/3051	---M--	200	added ('OK')	image/png	etag:W/%22953edf033c5eed90c43acd81dc0a183b%22	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:39	3420/3420	---M--	200	added ('OK')	image/png	etag:W/%22c82f5d8b858c4c36a7a83efdca60c293%22	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:39	1042/1042	---M--	200	added ('OK')	image/png	etag:W/%221aa86877ee5560296905d582b0caa760%22	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:39	990/990	---M--	200	added ('OK')	image/png	etag:W/%2267563b6d7b6ba29497749d732cefe29a%22	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:39	1057/1057	---M--	200	added ('OK')	image/png	etag:W/%227ead219214965402d066c04ff5729ce1%22	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:40	1048/1048	---M--	200	added ('OK')	image/png	etag:W/%229b9476e218f3afaad7903f45e8b4f143%22	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:40	3072/3072	---M--	200	added ('OK')	image/png	etag:W/%22b7befd7a7d7b85209942f70ac8ea1781%22	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:40	3374/3374	---M--	200	added ('OK')	image/png	etag:W/%22aff8bf0216184a03cd6cd9e402463044%22	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:40	3010/3010	---M--	200	added ('OK')	image/png	etag:W/%22f2f7a52a4ee1766c94404b88a0bdf49e%22	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:41	3216/3216	---M--	200	added ('OK')	image/png	etag:W/%2270b0eb0e762d8cd79bb773aeeaff9c5a%22	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:41	561/561	---M--	200	added ('OK')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	http://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:41	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	http://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:41	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	http://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:41	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:42	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
10:49:42	365/365	---M--	200	added ('OK')	image/png	etag:W/%22cffbc7e08339e372b09983cf56e1d18e%22	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	F:/Downloads/RebeccasWebsite/RebeccasWebsite/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from http://static1.squarespace.com/static/sitecss/5b51813175f9ee60a4c2761a/11/4fba57fde4b0f79d428daa8b/5b51813175f9ee60a4c2762e/1833-05142015/1532470049547/site.css?&filterFeatures=false)
